Date,Instrument,Class,Start_Time,Peak_Time,Stop_Time,Peak_Flux,Background_Flux
27 May 2026,HEL1OS,B-Class,47181,47425,47535,4.6402164020627334e-07,-7.81545151178049e-08
27 May 2026,HEL1OS,C-Class,48141,48160,48579,1.2473627262614581e-06,7.512791991100956e-08
27 May 2026,HEL1OS,B-Class,48586,48631,48753,5.113934674891111e-07,-1.3212660531903683e-08
27 May 2026,HEL1OS,B-Class,48832,48853,48960,4.1498837091716595e-07,-1.3212660531903683e-08
27 May 2026,HEL1OS,B-Class,49148,49279,49333,3.7724239053492433e-07,-1.3212660531903683e-08
27 May 2026,HEL1OS,B-Class,49436,49668,49768,4.3507938113053353e-07,-6.140155728587083e-09
27 May 2026,HEL1OS,B-Class,50069,50209,50302,5.325796339366784e-07,-8.046819698654788e-08
27 May 2026,HEL1OS,B-Class,50923,51263,51276,3.882394579836043e-07,-4.4396804530284594e-08
27 May 2026,HEL1OS,B-Class,51334,51348,51457,5.596662958842959e-07,-4.4396804530284594e-08
27 May 2026,HEL1OS,B-Class,51620,51797,51853,3.7357771260995727e-07,1.4407928000808451e-08
27 May 2026,HEL1OS,B-Class,51854,52144,52158,4.0759631914246704e-07,-2.0824148043279667e-08
27 May 2026,HEL1OS,B-Class,53445,53531,53592,4.908554960056454e-07,-1.1458388107998379e-07
27 May 2026,HEL1OS,B-Class,54354,54401,54484,3.427171604813307e-07,-2.22489634947914e-08
27 May 2026,HEL1OS,B-Class,54866,54882,55016,4.4720194155120265e-07,-5.136009707755912e-08
27 May 2026,HEL1OS,B-Class,56193,56293,56324,3.456658913944664e-07,-9.850844372534792e-08
27 May 2026,HEL1OS,B-Class,56650,56739,56853,4.0576903630294844e-07,-9.850844372534792e-08
27 May 2026,HEL1OS,B-Class,57583,57615,57815,5.30741227626637e-07,-5.09434725452505e-08
27 May 2026,HEL1OS,B-Class,58041,58160,58177,3.9267772272220257e-07,-3.0953584791181024e-08
27 May 2026,HEL1OS,B-Class,58585,58697,58816,3.969349782586571e-07,-1.1783800182020047e-08
27 May 2026,HEL1OS,B-Class,59312,59319,59457,4.415279603599802e-07,-6.791788856304742e-08
27 May 2026,HEL1OS,B-Class,59458,59535,59603,3.449125290726948e-07,-6.791788856304742e-08
27 May 2026,HEL1OS,B-Class,59733,59810,59882,3.8187177672159626e-07,-6.791788856304742e-08
27 May 2026,HEL1OS,B-Class,60682,60812,60826,3.745424208716622e-07,-1.281828294064066e-07
27 May 2026,HEL1OS,B-Class,61755,61857,61883,4.054970168874362e-07,-1.415694205683032e-07
27 May 2026,HEL1OS,B-Class,62783,62987,63051,5.506380827181522e-07,-1.415694205683032e-07
27 May 2026,HEL1OS,B-Class,64512,64552,64646,3.519071695823517e-07,-7.483870967741668e-08
27 May 2026,HEL1OS,B-Class,66010,66179,66192,3.98910911113344e-07,-7.85094549499416e-08
27 May 2026,HEL1OS,B-Class,66223,66294,66369,4.365476792395436e-07,-1.2465567802608517e-07
27 May 2026,HEL1OS,B-Class,67572,67687,67724,5.509818990797659e-07,-1.0080897967438209e-07
27 May 2026,HEL1OS,B-Class,69803,69833,69929,4.421225604206537e-07,-6.875012640307168e-08
27 May 2026,HEL1OS,B-Class,70856,70895,70983,3.910274041864559e-07,-1.070846394984288e-07
27 May 2026,HEL1OS,B-Class,72390,72450,72514,3.7420972798057116e-07,-1.1192132672666201e-07
27 May 2026,HEL1OS,B-Class,73171,73202,73298,3.873192436039906e-07,-1.1192132672666201e-07
27 May 2026,HEL1OS,B-Class,75570,75618,75717,4.207371827282689e-07,-1.0131054707250119e-07
27 May 2026,HEL1OS,B-Class,85648,85742,85783,3.709252705025654e-07,-1.0004550510668062e-07
28 February 2026,SoLEXS,C-Class,11032,11618,11624,2.8177854181412688e-06,1.3236222064920148e-07
28 February 2026,SoLEXS,C-Class,64814,65016,65108,1.4617817777327824e-06,2.2161391445039153e-07
28 February 2026,SoLEXS,C-Class,77050,77473,77617,2.252674689048357e-06,1.1792496713519651e-07
28 February 2026,HEL1OS,B-Class,10970,11178,11698,7.976741834361128e-07,-8.281929416523116e-10
28 February 2026,HEL1OS,B-Class,76971,77232,77539,6.340357973505691e-07,-2.4926686217007908e-09
28 March 2026,HEL1OS,B-Class,2151,2391,2437,3.3346041055717285e-07,-7.0785721508370755e-12
28 March 2026,HEL1OS,B-Class,2498,2616,2636,4.279340681565223e-07,-7.0785721508370755e-12
28 March 2026,HEL1OS,B-Class,2792,2811,2922,3.2862271210434666e-07,-7.0785721508370755e-12
